target,start,end,metricName,value
NS.BER.00.HHN:HHZ.D,2020-03-14T09:59:16,2020-03-14T10:29:18,cross_talk,-0.124162
NS.BER.00.HHE:HHN.D,2020-03-14T10:03:14,2020-03-14T10:33:16,cross_talk,-0.0787674
NS.BER.00.HHE:HHZ.D,2020-03-14T10:03:14,2020-03-14T10:33:16,cross_talk,0.0195428
NS.BER.00.HHN:HHZ.D,2020-03-14T10:03:14,2020-03-14T10:33:16,cross_talk,-0.124631
NS.BER.00.HHE:HHN.D,2020-03-17T08:10:02,2020-03-17T08:40:04,cross_talk,0.097475
NS.BER.00.HHE:HHZ.D,2020-03-17T08:10:02,2020-03-17T08:40:04,cross_talk,-0.00300103
NS.BER.00.HHN:HHZ.D,2020-03-17T08:10:02,2020-03-17T08:40:04,cross_talk,-0.0830429
NS.BER.00.HHE:HHN.D,2020-03-17T16:04:21,2020-03-17T16:34:23,cross_talk,-0.104762
NS.BER.00.HHE:HHZ.D,2020-03-17T16:04:21,2020-03-17T16:34:23,cross_talk,0.0622894
NS.BER.00.HHN:HHZ.D,2020-03-17T16:04:21,2020-03-17T16:34:23,cross_talk,-0.00388208
NS.BER.00.HHE:HHN.D,2020-03-18T03:11:44,2020-03-18T03:41:46,cross_talk,-0.141308
NS.BER.00.HHE:HHZ.D,2020-03-18T03:11:44,2020-03-18T03:41:46,cross_talk,0.0856345
NS.BER.00.HHN:HHZ.D,2020-03-18T03:11:44,2020-03-18T03:41:46,cross_talk,0.0114469
NS.BER.00.HHE:HHN.D,2020-03-18T05:29:32,2020-03-18T05:59:34,cross_talk,-0.149162
NS.BER.00.HHE:HHZ.D,2020-03-18T05:29:32,2020-03-18T05:59:34,cross_talk,0.0975379
