target,start,end,metricName,value
NS.BER.00.HHE.D,2020-01-21T00:00:01,2020-01-21T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-21T00:00:01,2020-01-21T23:59:59,dead_channel_lin,12.6424
NS.BER.00.HHE.D,2020-01-21T00:00:01,2020-01-21T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-21T00:00:01,2020-01-21T23:59:59,pct_above_nhnm,1.57157
NS.BER.00.HHN.D,2020-01-21T00:00:01,2020-01-21T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-21T00:00:01,2020-01-21T23:59:59,dead_channel_lin,12.7014
NS.BER.00.HHN.D,2020-01-21T00:00:01,2020-01-21T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-21T00:00:03,2020-01-21T23:59:59,pct_above_nhnm,4.20696
NS.BER.00.HHZ.D,2020-01-21T00:00:03,2020-01-21T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-21T00:00:03,2020-01-21T23:59:59,dead_channel_lin,15.5106
NS.BER.00.HHZ.D,2020-01-21T00:00:03,2020-01-21T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-22T00:00:03,2020-01-22T23:59:59,pct_above_nhnm,1.18472
NS.BER.00.HHE.D,2020-01-22T00:00:03,2020-01-22T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-22T00:00:03,2020-01-22T23:59:59,dead_channel_lin,12.2812
NS.BER.00.HHE.D,2020-01-22T00:00:03,2020-01-22T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-22T00:00:00,2020-01-22T23:59:59,pct_above_nhnm,2.24855
NS.BER.00.HHN.D,2020-01-22T00:00:00,2020-01-22T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-22T00:00:00,2020-01-22T23:59:59,dead_channel_lin,11.9778
NS.BER.00.HHN.D,2020-01-22T00:00:00,2020-01-22T23:59:59,dead_channel_gsn,0
