target,start,end,metricName,time,value
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,clock_locked,,19533
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,timing_quality,,99.0019
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,sample_min,,-19003
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,sample_median,,-14079
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,sample_mean,,-14078.3
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,sample_max,,-8532
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,sample_rms,,150.46
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,sample_unique,,7525
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,max_stalta,2020-06-20T19:29:17,14.1473
NS.BER.00.HHZ.D,2020-06-20T00:00:00,2020-06-20T23:59:59,num_spikes,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_gap,,0.19
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,percent_availability,,99.9998
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,clock_locked,,19390
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,timing_quality,,99.0147
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_min,,-20255
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_median,,-14562
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_mean,,-14560.3
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_max,,-8861
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_rms,,191.996
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_unique,,8947
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_stalta,2020-06-21T19:10:51,42.6897
NS.BER.00.HHE.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_spikes,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_gap,,4.03
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,percent_availability,,99.9953
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,clock_locked,,19470
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,timing_quality,,99.0115
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_min,,-19582
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_median,,-14184
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_mean,,-14186.7
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_max,,-7957
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_rms,,187.908
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_unique,,8691
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_stalta,2020-06-21T19:10:50,32.2054
NS.BER.00.HHN.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_gap,,2.56
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,percent_availability,,99.997
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,clock_locked,,19464
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,timing_quality,,99.0117
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_min,,-24356
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_median,,-14092
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_mean,,-14091
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_max,,-6368
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_rms,,284.088
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,sample_unique,,12085
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,max_stalta,2020-06-21T19:10:50,32.2952
NS.BER.00.HHZ.D,2020-06-21T00:00:00,2020-06-21T23:59:59,num_spikes,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_gap,,4.09
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,percent_availability,,99.9953
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,clock_locked,,20330
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,timing_quality,,99.019
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_min,,-82678
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_median,,-14563
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_mean,,-14565.2
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_max,,52702
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_rms,,220.428
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_unique,,6542
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_stalta,2020-06-22T09:15:31,8706.09
NS.BER.00.HHE.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_spikes,,5
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_gap,,1.33
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,percent_availability,,99.9985
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,clock_locked,,20408
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,timing_quality,,99.0199
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_min,,-37504
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_median,,-14202
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_mean,,-14200.7
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_max,,9882
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_rms,,160.594
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_unique,,5898
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_stalta,2020-06-22T11:50:00,1214.97
NS.BER.00.HHN.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_gap,,1.08
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,percent_availability,,99.9988
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,clock_locked,,20489
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,timing_quality,,99.0203
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_min,,-52824
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_median,,-14099
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_mean,,-14102
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_max,,45659
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_rms,,228.673
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,sample_unique,,4334
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,max_stalta,2020-06-22T11:49:59,3087.06
NS.BER.00.HHZ.D,2020-06-22T00:00:00,2020-06-22T23:59:59,num_spikes,,4
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_gap,,0.38
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,percent_availability,,99.9996
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,clock_locked,,20132
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,timing_quality,,99.0697
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_min,,-83816
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_median,,-14571
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_mean,,-14571.6
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_max,,55034
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_rms,,2815.89
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_unique,,67967
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_stalta,2020-06-23T07:33:19,4636.34
NS.BER.00.HHE.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_spikes,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_gap,,0.69
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,percent_availability,,99.9992
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,clock_locked,,20072
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,timing_quality,,99.0698
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_min,,-49573
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_median,,-14208
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_mean,,-14206.6
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_max,,18528
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_rms,,1539.53
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_unique,,42255
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_stalta,2020-06-23T11:47:16,1089.24
NS.BER.00.HHN.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_gap,,2.74
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,percent_availability,,99.9968
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,clock_locked,,20411
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,timing_quality,,99.0697
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_min,,-94427
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_median,,-14110
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_mean,,-14109.4
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_max,,68581
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_rms,,3651.82
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,sample_unique,,79618
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,max_stalta,2020-06-23T15:41:23,1203.61
NS.BER.00.HHZ.D,2020-06-23T00:00:00,2020-06-23T23:59:59,num_spikes,,1
NS.BER.00.HHE.D,2020-06-24T00:00:00,2020-06-24T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-06-24T00:00:00,2020-06-24T23:59:59,max_gap,,2.71
